stature_cm,weight_kg,chest_circumference,buttock_circumference,waist_circumference,thigh_circumference,ankle_circumference,biacromial_breadth,knee_height_sitting
168.5,66.7,88.2,96.0,69.9,58.9,21.8,38.5,53.2
149.2,53.6,83.9,94.2,65.8,56.7,19.7,33.8,49.0
166.0,54.5,87.5,92.0,71.9,54.2,18.5,36.3,52.4
163.3,77.9,107.6,103.9,90.2,63.4,21.7,37.7,52.4
159.3,63.5,93.7,95.4,78.1,59.7,20.9,37.5,50.8
153.8,56.2,85.2,97.5,72.1,59.0,20.2,34.0,49.3
170.6,78.4,102.4,106.4,86.4,65.5,21.1,36.8,54.9
165.5,51.3,84.6,88.8,63.5,52.1,19.2,35.9,51.3
173.3,62.9,91.9,97.6,69.7,57.0,22.0,38.5,54.6
162.9,60.5,89.4,93.3,69.1,56.3,21.6,35.0,51.9
162.8,67.8,100.5,96.9,81.1,56.8,22.0,38.5,51.0
178.7,57.3,84.7,92.8,65.4,54.6,19.1,39.0,56.9
162.8,58.9,88.9,95.0,72.3,56.0,20.3,35.3,51.5
165.4,54.9,88.4,91.9,65.6,53.0,19.7,34.9,51.8
171.2,69.3,101.5,97.7,77.9,57.8,20.8,37.7,53.4
169.5,59.6,83.1,93.8,67.5,54.6,21.1,37.4,53.7
160.5,49.9,81.8,89.2,62.1,48.9,20.0,35.5,49.4
159.0,68.3,91.3,103.7,78.3,60.4,22.4,37.7,50.3
169.2,62.0,91.4,92.7,71.4,54.7,20.8,38.5,55.4
161.0,55.1,84.7,92.9,67.0,57.5,19.1,38.0,50.9
167.4,55.0,83.0,90.0,71.0,54.7,17.5,36.3,52.5
155.9,53.4,84.8,88.2,66.0,52.8,20.8,34.4,49.2
171.3,64.1,84.1,95.2,70.6,56.4,21.8,35.9,54.0
164.1,64.3,94.5,97.0,77.8,56.6,19.7,37.8,52.2
162.3,49.6,82.0,84.5,64.9,48.0,18.3,37.4,52.3
163.6,62.8,89.0,96.0,70.3,60.6,20.1,35.6,52.8
162.8,68.3,97.9,101.6,83.1,61.8,19.6,37.0,51.2
155.3,63.9,91.0,98.1,74.5,60.2,20.1,38.1,49.3
156.3,43.7,81.8,79.6,62.7,46.8,17.3,35.4,47.7
165.8,66.7,95.3,96.8,83.0,56.7,19.8,37.0,52.7
156.0,57.7,85.6,94.8,67.3,57.4,20.3,38.7,49.4
173.8,55.6,81.2,90.2,68.3,50.7,19.3,37.4,55.1
159.0,59.1,83.2,90.7,62.4,58.9,21.7,37.9,50.8
160.0,65.9,100.1,98.5,82.5,62.4,18.5,38.3,50.4
168.3,81.2,105.0,108.8,85.0,65.8,23.1,38.4,55.5
162.5,61.8,88.8,93.9,73.8,58.5,19.0,37.9,52.7
162.3,63.0,92.8,97.9,75.2,59.9,19.8,37.2,50.9
158.0,70.0,94.1,105.2,77.1,64.1,21.4,36.1,49.4
172.6,66.7,92.6,101.4,72.0,58.2,20.8,38.0,54.8
159.3,56.8,85.2,91.1,66.8,56.9,19.5,34.9,50.2
157.8,65.4,92.7,103.5,79.9,63.4,20.1,37.1,53.1
171.7,68.6,95.6,100.5,73.7,59.9,20.4,38.6,55.9
161.8,64.3,91.6,97.4,76.5,60.2,21.0,39.3,51.5
167.6,61.6,89.3,94.7,70.8,56.4,19.8,38.4,54.2
159.6,63.8,93.3,98.7,77.9,60.5,18.9,36.6,50.8
168.4,66.4,88.3,98.8,72.3,59.9,20.7,36.7,52.5
151.1,60.7,91.6,101.1,74.5,60.6,19.8,35.4,47.1
160.5,52.5,90.2,89.8,67.6,53.5,18.7,35.6,49.9
157.8,68.7,102.3,103.7,77.7,62.4,21.2,38.4,48.7
171.9,78.5,100.2,105.7,77.1,67.4,22.1,39.0,56.4
166.0,55.1,81.2,89.9,62.1,57.1,20.4,34.2,50.5
162.4,67.4,83.1,101.7,69.4,65.3,22.3,38.6,52.0
158.6,66.8,98.1,100.8,75.1,61.2,21.5,38.7,50.6
157.2,56.9,86.6,95.0,66.8,58.0,21.2,34.5,50.4
168.3,56.8,83.9,90.8,67.1,55.5,19.7,38.4,52.3
176.3,79.4,99.3,106.8,78.3,65.9,21.5,40.5,56.2
157.5,62.3,86.9,92.7,70.7,57.2,21.0,38.6,51.8
171.3,65.0,91.6,100.0,74.5,57.4,20.5,37.3,53.3
160.2,61.4,89.9,94.9,75.0,58.6,20.9,36.7,51.1
177.2,63.7,91.8,93.6,73.9,52.1,19.7,38.0,55.9
161.6,63.9,95.0,97.8,80.2,56.4,20.7,39.0,52.0
151.0,50.7,82.6,97.2,67.8,58.3,19.9,37.7,47.7
167.1,57.5,85.0,95.0,64.2,55.6,19.8,37.0,53.0
157.0,55.9,88.3,94.2,75.1,54.1,20.0,36.6,49.7
166.7,76.9,105.5,106.5,89.1,64.4,20.8,36.8,52.2
167.4,73.7,96.0,104.0,80.1,65.7,20.8,37.0,53.5
149.4,50.3,85.9,88.1,68.2,53.0,18.8,34.4,45.7
169.5,77.0,93.7,112.6,80.2,70.3,21.6,37.2,53.2
155.2,56.3,89.8,93.2,72.5,54.6,21.6,36.8,48.2
169.9,66.2,91.4,99.8,75.1,56.4,22.0,40.5,54.6
156.2,61.6,91.1,97.9,75.5,59.4,19.9,34.2,47.2
174.9,63.7,90.8,97.6,76.1,53.8,21.0,37.7,54.5
166.4,52.2,84.5,88.0,65.0,50.7,18.5,35.6,52.0
158.5,54.2,84.5,92.6,70.8,54.2,20.0,35.3,49.4
155.8,51.6,88.7,87.3,67.8,51.8,20.0,36.0,49.8
167.4,69.4,95.9,96.0,73.2,61.0,20.7,38.2,55.3
154.9,58.1,89.9,93.6,72.8,56.8,20.4,34.5,48.8
167.0,59.8,88.3,100.1,65.1,59.3,20.1,36.2,51.7
160.9,73.9,100.9,105.5,83.0,64.9,23.2,36.7,51.0
168.3,74.5,95.0,105.9,73.1,66.1,22.3,36.3,52.0
165.5,68.5,93.3,104.6,75.0,61.3,21.0,39.5,50.9
159.9,61.5,89.5,99.8,66.7,59.9,19.5,37.3,49.3
162.1,61.7,94.0,93.4,75.3,58.0,21.2,40.1,51.9
170.1,73.7,92.2,105.8,78.0,61.4,23.8,36.8,53.3
159.0,56.2,87.2,93.7,64.2,56.6,19.5,35.0,50.9
163.8,60.1,88.5,97.0,72.0,59.2,21.3,37.0,50.4
159.6,58.5,92.0,96.0,71.1,55.0,20.3,36.6,49.4
164.3,59.0,86.3,97.9,69.4,59.1,19.9,36.7,52.4
167.8,68.1,96.0,100.2,77.5,57.1,20.6,37.9,54.8
159.3,58.6,87.0,88.8,68.0,56.3,21.6,35.0,51.3
167.7,62.7,88.2,100.0,68.8,60.3,21.6,36.0,51.9
154.5,58.4,100.3,89.6,78.2,52.9,19.8,37.9,47.8
158.2,60.8,91.2,92.6,71.9,57.0,19.9,37.2,50.9
152.5,59.4,91.0,98.1,73.0,59.3,21.5,35.5,46.0
167.2,60.9,87.7,98.7,68.2,58.6,19.8,37.8,52.5
159.0,55.7,85.1,93.2,66.2,53.7,20.3,36.9,48.9
162.0,60.6,88.5,98.2,72.3,58.1,20.9,36.0,51.8
171.1,51.5,84.2,88.2,66.3,46.1,18.6,36.9,52.2
171.2,70.3,95.6,100.2,70.3,59.8,22.9,40.4,54.1
159.2,60.2,85.6,95.0,71.7,58.0,21.0,38.5,50.9
173.4,65.8,95.1,95.4,75.4,54.2,21.7,38.7,52.6
168.1,55.8,79.4,93.2,61.6,54.6,20.2,38.3,52.3
166.0,64.8,88.9,98.8,71.8,59.6,19.9,38.2,54.4
173.0,73.1,96.5,106.7,81.4,62.1,21.9,40.8,55.4
159.3,60.8,90.9,98.4,67.9,58.9,22.5,37.0,49.7
165.2,59.2,87.4,91.3,71.2,57.2,21.2,37.1,55.1
158.5,54.4,83.8,93.2,67.7,56.2,19.9,38.1,48.9
157.5,44.7,78.7,83.3,58.0,48.1,20.5,33.9,49.2
165.3,57.6,88.8,95.6,73.6,56.4,20.1,36.8,53.7
162.4,54.1,83.5,92.4,64.0,54.9,20.6,33.8,51.7
168.9,76.6,101.9,104.2,84.5,66.1,22.3,39.8,55.4
147.5,45.5,79.6,87.2,67.5,51.9,18.4,34.2,46.5
159.8,65.2,91.0,101.1,76.6,61.2,20.7,36.7,50.2
163.6,60.5,89.1,92.6,69.8,57.5,21.0,37.9,53.2
155.5,63.0,94.0,102.2,73.9,60.1,20.1,35.7,48.4
159.5,71.3,100.5,106.3,82.0,63.4,22.4,37.1,47.6
164.8,54.1,85.2,88.2,66.8,53.7,19.5,35.8,54.1
164.8,49.2,80.6,91.3,62.2,49.9,20.2,38.5,49.6
164.6,57.6,82.2,94.9,67.3,56.7,21.0,36.9,51.5
155.4,56.5,84.8,95.4,71.4,55.5,22.0,37.7,50.8
167.6,58.1,87.3,94.4,71.8,54.7,20.9,35.2,53.4
168.2,58.5,89.4,92.9,68.4,56.3,21.5,37.8,51.5
169.2,63.6,93.0,97.8,80.8,57.9,20.6,38.2,53.7
161.8,62.2,98.9,95.7,69.8,56.9,20.0,38.0,47.7
164.7,67.1,96.0,98.9,78.9,58.6,20.7,41.3,51.9
155.0,64.0,96.9,98.4,78.4,59.0,19.5,34.6,49.6
146.4,52.7,88.3,93.5,70.9,55.0,21.2,34.5,45.6
168.4,69.9,94.7,100.0,73.2,61.8,21.4,38.4,51.8
172.6,56.1,85.7,87.2,66.9,52.6,19.8,39.3,57.5
164.8,57.5,90.5,92.2,69.4,54.0,20.5,36.3,50.0
173.4,69.3,94.3,96.8,75.9,57.6,21.4,40.6,55.9
167.5,70.4,96.2,104.4,77.1,63.7,20.8,37.3,54.8
153.7,67.0,102.6,101.4,87.1,62.2,19.2,36.0,48.6
166.2,57.6,85.2,93.1,66.5,54.7,20.1,37.9,49.9
161.9,63.3,96.2,99.6,75.7,58.8,19.8,37.7,50.5
160.1,62.2,98.4,97.1,75.8,56.2,20.6,36.1,52.6
165.4,75.6,103.3,104.6,82.3,63.0,21.9,38.9,50.7
168.5,76.3,103.1,108.3,82.1,61.7,21.9,39.3,51.7
176.7,76.0,101.4,101.7,85.2,63.0,22.2,41.5,58.3
171.4,62.1,94.8,99.1,72.5,56.7,19.8,37.5,52.1
160.3,62.7,90.5,99.8,71.0,58.7,21.6,34.7,53.0
167.6,65.5,91.9,101.7,73.4,58.7,21.3,38.9,51.7
156.5,52.4,88.2,90.1,70.4,52.4,19.4,34.9,49.7
162.3,52.2,81.8,90.4,66.6,52.9,21.2,36.2,49.0
158.3,58.5,87.5,96.0,72.5,56.1,21.3,36.1,48.3
161.8,71.0,97.5,102.5,79.1,63.8,19.9,39.2,51.2
168.6,57.1,81.8,90.4,62.9,54.2,20.3,36.2,54.0
169.5,56.8,86.0,92.0,66.1,53.3,20.8,38.0,52.9
163.6,67.3,94.9,98.2,75.8,59.0,20.9,39.2,52.5
163.2,51.7,81.3,84.4,62.0,51.2,20.7,33.5,52.0
166.2,68.2,96.0,95.3,77.6,57.9,22.1,39.3,55.7
164.8,67.1,96.6,100.7,85.9,57.5,19.8,38.3,52.8
158.5,54.9,84.2,91.3,66.5,56.0,21.4,36.3,50.9
171.7,73.6,88.8,108.2,76.4,62.9,21.6,38.6,56.2
165.3,71.3,94.8,100.4,77.0,63.9,21.5,38.8,51.7
156.8,70.3,94.8,108.2,80.3,62.8,21.4,35.7,47.7
167.8,73.4,96.0,104.1,80.6,63.2,23.8,38.2,55.2
159.6,62.5,94.5,98.2,75.7,57.7,20.2,37.5,48.5
152.6,46.6,77.9,88.4,59.8,51.2,19.6,32.7,47.4
150.7,49.2,84.3,89.7,64.3,54.0,18.5,35.5,47.8
168.6,59.1,92.4,94.8,73.0,54.3,20.2,36.2,55.1
164.8,55.5,82.6,93.2,69.5,50.7,19.8,38.2,50.1
163.3,62.4,86.9,101.9,74.4,59.2,18.6,36.7,50.4
168.1,65.7,86.7,100.5,70.3,60.3,21.7,37.8,55.3
162.4,57.4,84.6,92.6,71.2,55.5,18.8,36.5,51.8
173.2,81.0,109.9,105.7,84.4,61.4,22.9,36.9,53.8
169.2,55.8,81.4,91.1,67.8,54.9,19.5,38.1,52.0
160.7,53.1,83.3,91.2,67.3,52.7,19.9,35.0,50.3
161.6,65.9,93.8,97.6,77.0,62.0,19.7,36.4,52.6
160.0,56.1,89.3,93.8,64.3,56.5,20.8,37.3,48.0
162.2,57.1,85.8,96.0,66.8,56.8,19.3,36.2,49.8
155.7,57.4,84.5,92.3,68.5,57.3,20.2,35.1,49.0
147.9,51.0,90.4,91.0,69.9,53.4,19.7,35.3,48.7
166.9,61.6,85.0,102.8,70.8,58.8,19.5,37.0,54.1
162.2,61.2,88.9,98.6,66.5,59.8,21.6,35.7,50.3
169.1,59.9,82.0,92.6,70.1,56.7,20.1,36.1,55.3
157.2,71.5,99.5,100.0,81.9,65.1,21.8,35.8,51.6
161.1,54.9,88.5,93.5,65.2,55.5,20.8,36.4,51.3
154.8,57.8,83.5,95.3,69.7,60.7,20.0,35.2,48.4
167.3,67.5,86.9,100.9,71.4,61.8,21.7,38.8,53.1
168.6,63.8,91.8,95.2,70.7,58.6,20.8,37.3,52.7
164.8,58.0,82.9,92.7,68.8,55.2,20.4,34.9,54.8
159.0,58.1,87.6,92.3,69.1,57.4,20.8,37.1,51.1
163.4,50.8,76.9,91.2,61.2,51.8,21.4,34.4,48.5
166.9,60.5,84.2,92.7,71.1,56.2,20.5,40.2,55.6
167.5,59.6,88.4,95.9,68.0,56.1,20.9,38.0,53.0
160.7,59.3,87.0,99.7,70.4,59.9,19.2,36.8,50.5
164.5,64.8,92.2,95.2,72.1,59.3,22.5,35.9,52.4
166.2,70.2,102.2,99.2,77.3,61.5,20.8,37.8,54.3
165.6,66.1,90.2,103.1,73.9,61.1,21.3,37.6,51.6
162.0,53.9,87.9,93.4,64.3,53.5,19.5,34.9,49.7
169.2,71.4,97.4,101.9,78.9,60.9,20.4,36.8,55.0
162.7,72.2,98.5,103.9,82.3,61.9,20.9,36.1,51.0
168.2,68.6,93.7,98.7,77.8,60.7,21.7,38.7,53.5
160.4,57.1,88.8,95.7,70.5,57.3,19.4,36.3,48.1
174.1,79.7,99.6,102.2,81.2,66.7,20.7,38.7,57.5
170.3,64.7,92.3,92.0,72.9,56.6,21.0,37.7,55.2
157.2,65.5,90.0,99.5,73.5,64.9,20.4,37.8,48.7
152.9,57.9,87.9,95.7,74.2,61.3,18.7,34.7,50.2
157.8,58.3,89.1,94.9,75.7,55.3,19.5,36.0,48.5
168.6,54.7,81.6,89.4,62.2,51.4,19.7,39.3,55.5
167.8,65.5,86.9,97.4,64.6,57.4,21.3,38.6,53.9
167.8,61.0,89.1,94.5,71.9,56.4,19.8,37.2,53.0
155.9,53.0,87.2,89.8,72.7,51.5,18.6,36.3,48.8
161.8,60.2,88.0,95.9,71.4,56.4,18.9,34.6,52.9
163.9,53.5,83.5,95.3,64.5,54.7,18.5,36.4,50.6
164.9,63.1,89.1,95.7,70.3,57.6,20.5,37.0,53.6
166.2,52.2,79.4,87.5,63.1,51.7,19.5,35.9,51.3
166.6,79.5,106.9,101.4,89.8,60.5,22.1,38.8,53.2
169.8,84.0,103.4,107.6,89.1,65.7,23.3,39.8,57.7
170.7,71.2,95.5,98.9,74.7,59.8,23.1,37.0,54.1
156.2,55.0,87.1,100.3,70.0,58.5,17.9,33.5,49.4
155.1,50.2,90.2,88.8,72.2,51.3,18.3,34.6,47.4
165.2,68.4,92.1,101.8,75.6,62.4,21.3,36.8,51.5
164.4,72.3,97.7,113.6,73.4,63.8,20.7,39.7,53.4
156.5,66.6,96.8,96.0,82.4,59.6,20.6,34.0,50.4
168.4,65.4,91.3,98.0,71.0,59.7,20.5,39.8,55.0
159.1,60.6,87.5,95.3,71.0,60.9,22.6,37.8,51.3
168.6,59.9,88.7,98.8,64.7,60.2,18.8,39.5,53.0
173.2,75.9,94.9,102.8,80.4,64.7,21.2,36.1,56.5
160.0,55.8,87.3,93.8,71.8,53.6,19.8,36.0,50.7
160.5,66.5,96.8,101.1,81.8,60.6,20.1,40.1,51.7
160.7,60.4,87.5,97.4,74.8,56.2,20.2,39.8,51.2
167.9,62.2,89.3,94.0,68.9,56.8,20.3,37.2,52.5
160.2,57.1,89.8,92.7,71.7,57.2,21.2,35.4,49.2
165.8,64.0,87.7,102.4,66.7,59.9,21.3,36.1,51.5
162.0,55.1,86.3,89.3,67.1,53.1,20.2,37.0,49.9
179.2,85.9,104.5,109.1,84.0,66.0,22.8,38.9,58.0
156.5,63.4,90.4,100.0,70.2,62.4,20.9,38.6,48.6
160.6,52.8,83.6,88.4,67.3,54.3,19.2,35.4,50.4
158.6,68.6,93.9,106.7,77.5,67.1,20.5,34.5,48.8
161.8,57.5,83.1,90.3,67.0,56.1,20.6,36.8,53.0
187.0,87.4,93.1,113.0,78.1,71.3,22.4,38.6,60.0
162.4,66.3,87.4,101.8,75.3,62.3,19.9,36.8,51.8
168.4,79.8,109.4,102.7,94.2,61.5,20.0,40.2,56.3
161.0,64.9,96.9,100.5,74.0,62.3,18.3,38.1,52.3
156.9,70.5,92.6,106.9,80.0,65.5,22.7,35.7,49.1
166.7,76.3,97.9,103.8,85.0,62.8,22.5,39.2,53.2
151.2,50.0,83.0,89.8,66.2,54.9,20.0,34.9,48.2
156.9,65.0,94.5,94.5,77.0,59.2,20.8,37.5,52.0
160.0,60.8,88.3,92.8,74.1,58.4,21.6,35.5,52.3
160.9,63.4,90.2,104.1,74.4,60.3,18.9,38.5,51.6
157.7,69.6,92.1,104.3,79.5,65.8,18.8,35.3,50.5
161.2,52.7,87.8,85.0,66.8,51.6,19.9,35.0,52.2
153.8,54.6,88.3,91.5,64.4,54.0,21.8,34.8,48.8
164.5,59.2,87.4,94.7,69.8,60.1,19.4,36.4,54.1
166.0,60.4,89.5,93.1,72.6,56.0,21.0,37.5,52.7
158.9,71.0,94.1,103.0,79.7,67.1,21.5,36.7,50.4
164.3,64.4,89.3,100.7,70.1,61.4,21.5,36.2,52.0
162.0,63.7,89.1,97.8,67.2,59.4,22.2,37.3,47.5
161.1,51.1,89.1,87.6,68.8,50.2,19.2,37.8,50.7
173.6,74.3,94.6,105.1,74.7,64.9,21.9,38.6,54.8
167.9,63.4,88.3,96.2,67.3,56.7,21.8,39.4,54.0
160.8,55.6,84.2,95.6,64.5,54.8,21.4,35.2,50.0
166.1,83.0,103.0,115.2,91.8,70.2,21.2,37.8,50.9
155.9,75.0,102.8,103.4,81.2,67.4,21.3,39.1,49.7
154.0,50.6,84.9,86.2,62.0,54.1,18.4,35.7,50.1
157.4,62.3,93.0,102.8,73.5,61.8,20.2,36.0,48.6
159.5,59.6,89.1,100.1,68.4,59.6,20.8,35.8,52.0
165.4,54.8,82.8,90.0,65.9,53.0,20.7,38.4,52.7
165.0,65.7,99.9,95.9,78.1,55.2,20.6,39.1,50.7
164.4,77.5,107.4,107.7,84.9,64.1,21.2,36.7,51.6
159.9,63.2,85.4,102.7,72.4,64.0,20.8,35.6,49.1
164.0,74.0,95.2,105.2,79.9,64.0,21.4,36.6,53.8
163.8,68.3,100.3,101.9,77.3,62.7,21.2,38.0,52.0
158.6,46.0,77.7,87.7,66.1,49.2,18.8,37.5,49.0
165.5,61.1,90.8,92.2,71.3,56.4,21.0,36.8,53.3
164.6,76.3,102.9,107.1,82.3,66.8,20.2,37.8,50.0
166.8,62.0,91.0,98.2,70.9,56.4,20.2,38.4,52.8
163.2,58.6,86.2,93.0,67.9,58.5,19.0,35.5,51.7
171.4,58.9,87.8,91.6,70.4,56.6,19.8,38.9,56.3
160.5,58.1,86.7,89.4,66.2,56.0,20.2,35.6,51.9
164.4,76.5,89.9,103.2,80.6,67.0,22.4,38.4,54.8
158.2,61.0,94.7,96.6,74.7,58.4,20.2,35.8,48.4
161.2,59.0,90.1,94.7,72.4,57.8,20.1,38.0,51.3
177.8,77.4,90.9,106.6,76.2,63.1,23.8,40.3,60.5
171.7,52.6,78.6,86.8,63.6,50.8,19.3,37.0,54.6
156.5,61.1,89.5,102.5,75.8,62.2,21.0,35.4,48.9
160.9,61.9,89.4,96.6,70.6,57.5,21.2,36.0,51.7
165.1,58.7,87.0,96.3,70.8,56.6,20.3,35.5,52.2
161.8,64.1,97.1,99.8,75.8,59.0,20.8,36.7,48.8
175.2,63.4,80.1,96.0,70.0,55.6,21.3,38.2,57.8
160.6,65.3,96.8,98.7,69.8,59.8,21.6,38.7,52.4
161.0,52.8,84.5,96.4,68.3,56.1,19.1,34.7,51.2
170.2,65.5,96.2,95.7,76.3,57.2,21.0,37.9,52.8
171.2,86.1,107.4,110.0,86.4,67.9,22.3,39.1,56.2
170.6,70.4,97.8,99.6,82.9,61.7,20.0,38.3,57.3
157.0,51.6,83.4,90.2,67.1,52.5,19.3,34.9,51.1
160.4,72.6,102.8,105.0,84.2,65.3,20.6,35.2,52.7
165.0,75.0,101.7,99.8,86.2,58.6,20.7,37.6,49.7
164.3,68.8,95.5,102.3,74.4,62.0,20.4,38.4,51.7
161.3,62.0,91.7,95.5,80.6,57.5,20.3,34.5,53.4
166.1,75.3,99.1,104.0,76.5,63.0,23.3,39.2,56.2
160.7,69.3,96.2,105.4,76.9,62.9,21.7,36.2,50.7
156.1,60.3,90.1,98.2,67.8,62.2,20.6,34.7,48.5
160.6,60.3,92.5,96.7,75.1,58.0,18.5,37.2,49.5
148.0,52.0,84.1,91.6,66.3,56.2,19.5,32.8,46.7
164.8,55.9,85.5,92.7,65.0,54.6,19.1,39.7,52.8
162.6,73.0,99.9,105.3,79.7,63.4,20.5,36.8,51.8
156.3,65.4,101.4,97.3,80.0,57.5,20.4,36.5,48.4
163.3,58.2,81.6,96.1,69.0,56.9,19.7,34.9,55.3
168.5,64.9,87.2,99.3,72.9,60.1,19.5,37.3,52.7
172.1,68.7,91.7,106.1,75.0,59.2,21.3,39.6,53.2
161.5,55.6,85.9,93.5,64.5,55.6,19.0,38.5,51.9
162.6,60.3,87.8,96.0,67.1,58.3,20.3,36.0,52.3
163.0,53.2,81.6,90.3,63.3,53.1,19.0,34.5,52.5
159.9,57.0,89.3,97.9,71.5,56.6,20.6,34.6,49.8
165.7,65.0,88.3,96.6,74.2,59.6,21.0,34.5,54.9
158.3,59.7,90.0,96.4,72.7,56.9,20.5,38.1,49.7
151.3,56.0,86.2,94.8,75.0,57.0,19.0,33.9,46.5
159.8,62.8,91.5,95.7,76.2,59.4,20.7,34.5,48.9
161.7,64.4,91.4,101.1,73.3,60.7,20.8,36.3,51.8
167.7,64.6,90.0,95.8,78.6,59.0,19.5,34.8,56.0
157.6,51.3,83.7,89.0,63.4,52.7,20.7,33.0,49.0
170.5,59.0,92.1,91.3,70.9,52.7,21.9,37.0,55.7
173.2,70.8,96.8,103.1,74.1,59.8,21.3,37.9,55.6
168.2,62.8,91.3,96.6,73.1,56.5,20.0,37.6,52.2
157.0,69.1,98.2,98.3,79.4,59.8,20.3,36.9,51.8
164.6,63.5,92.0,97.5,70.2,58.0,21.5,38.5,52.0
168.9,78.3,92.3,102.1,82.5,63.3,22.0,38.9,55.3
162.1,63.6,94.8,98.4,73.5,60.0,20.8,37.3,48.8
157.2,64.8,100.0,98.5,80.9,59.0,22.0,38.3,51.9
156.0,50.7,83.6,90.5,68.7,53.6,18.7,34.2,48.6
157.9,45.0,75.2,89.0,60.5,50.2,19.3,35.7,48.5
172.8,62.1,94.7,94.1,78.8,56.8,18.5,38.7,53.0
166.7,61.8,85.9,97.8,73.1,60.5,19.8,38.8,52.6
161.7,55.6,86.8,92.7,68.0,54.6,19.4,38.2,53.5
158.1,47.8,77.8,85.7,62.0,51.6,19.5,35.7,50.3
170.1,54.9,83.8,89.0,65.6,55.5,21.3,39.1,52.3
167.5,55.4,85.6,91.6,68.0,54.4,20.3,37.1,53.2
156.7,52.9,81.5,93.2,68.5,55.4,18.7,32.6,49.9
155.5,47.3,83.7,90.4,69.3,50.9,18.3,34.1,50.5
161.6,67.9,93.2,101.2,72.8,60.8,21.9,35.4,51.8
153.7,57.8,93.7,96.0,71.3,56.7,20.2,33.4,47.8
166.6,52.7,86.5,85.2,64.8,48.2,18.8,37.0,51.1
160.2,52.0,85.5,90.9,65.0,53.1,18.3,36.5,50.2
175.6,75.0,97.8,101.8,77.1,61.3,21.9,36.3,58.3
167.6,69.4,98.4,103.7,78.1,62.3,20.3,37.0,52.4
162.8,67.6,91.8,102.1,73.8,60.8,23.7,37.6,51.0
170.0,66.8,90.5,97.2,72.9,56.3,23.9,35.4,55.0
157.8,61.8,93.5,99.8,73.1,60.2,20.2,36.0,47.6
165.7,66.1,91.5,96.3,79.3,59.0,21.0,37.3,50.9
158.4,51.4,84.7,87.3,71.0,52.7,20.3,34.2,49.9
171.4,55.3,84.3,88.4,67.3,48.8,20.0,38.1,53.1
173.8,91.6,102.3,116.7,87.7,70.8,22.9,41.1,56.7
157.9,79.0,106.0,108.2,88.5,69.0,22.0,34.9,49.4
166.0,65.2,88.4,98.5,69.5,61.9,20.7,36.6,52.3
156.1,57.9,88.5,95.6,72.0,58.5,19.3,35.2,49.2
164.5,74.3,96.7,104.7,81.1,66.4,19.8,35.7,52.5
168.5,69.0,88.1,107.0,70.2,64.7,22.0,37.0,51.5
164.2,66.7,87.1,101.8,73.7,62.1,21.0,37.7,53.6
164.2,54.1,82.5,92.0,64.4,55.1,19.4,35.3,54.5
156.8,43.9,74.5,84.8,60.8,47.6,19.7,35.4,48.9
158.7,50.1,84.3,90.5,62.9,52.7,19.9,34.0,52.2
171.0,72.6,98.9,99.6,74.6,61.1,22.5,38.6,53.8
155.8,63.4,100.0,97.6,83.0,60.4,19.0,32.6,48.0
170.0,66.9,90.2,98.6,73.3,59.0,22.5,37.1,53.6
155.5,51.1,80.0,89.3,66.8,54.5,18.7,32.1,49.8
158.7,62.7,92.0,96.5,73.8,60.6,21.1,34.8,49.3
155.2,51.1,83.2,86.9,63.7,53.0,19.6,36.9,48.1
177.6,71.4,86.7,101.8,72.7,62.9,20.0,32.1,56.6
156.2,65.5,91.6,103.2,78.9,60.2,20.8,35.4,50.7
167.3,54.8,83.3,89.3,66.0,51.8,18.5,35.6,54.2
166.2,65.2,97.8,98.8,75.3,57.0,20.5,38.0,51.6
166.9,61.1,86.2,94.6,72.3,55.0,20.4,35.6,55.3
170.1,76.6,101.9,108.0,81.7,65.5,21.0,38.8,53.4
162.8,60.8,92.0,98.4,71.9,57.5,20.4,38.4,48.9
162.2,57.2,92.0,90.9,70.3,53.2,20.8,36.2,50.7
156.7,52.4,84.9,95.2,69.4,56.8,20.0,34.8,50.0
171.1,69.9,94.0,104.3,74.5,61.4,22.8,38.5,51.5
165.4,64.4,91.9,103.0,73.6,61.1,20.8,32.7,51.6
165.2,62.7,93.4,97.2,76.4,57.1,21.7,36.7,52.3
157.8,56.7,91.8,96.9,69.1,55.9,20.9,33.9,47.9
168.0,81.8,96.5,115.1,87.4,71.8,23.4,37.1,52.6
159.7,50.9,83.0,84.8,67.9,51.1,20.1,35.4,51.5
159.7,57.2,88.3,96.8,70.6,57.0,19.6,33.8,50.7
155.7,61.7,94.3,97.2,72.2,57.5,20.7,36.0,48.8
176.2,60.1,87.4,95.0,66.1,55.9,19.1,36.7,54.0
166.7,52.6,83.1,90.6,66.7,50.6,18.9,35.5,52.3
154.0,50.4,83.9,89.5,66.3,52.9,19.8,31.7,47.0
161.8,62.6,91.8,97.6,69.5,59.7,20.5,35.6,50.1
158.9,52.6,85.6,95.4,71.2,53.2,18.5,32.8,49.0
157.0,55.3,87.9,90.9,72.4,54.3,18.1,35.3,51.1
163.5,70.8,90.5,106.1,74.7,64.7,21.3,35.8,53.0
159.2,58.5,91.7,95.4,71.9,56.9,18.7,36.2,49.8
159.5,55.2,85.5,96.0,68.2,54.6,20.1,34.3,51.0
156.5,51.8,86.7,87.6,68.8,50.1,21.2,33.1,48.3
